International Affairs,Insurance,American Values,Education,Military,Tax and Energy
0.17397486,0.0008412009,0.6124584,0.0008433082,0.21103947,0.00084271876
0.0937642,0.04493219,0.19586086,0.0012831637,0.6628746,0.0012850048
0.0014135941,0.6025083,0.11296413,0.06612196,0.0014099949,0.21558204
0.0012617601,0.7749563,0.11625378,0.0012666865,0.001260768,0.105000705
0.043875895,0.00039234763,0.48755515,0.054766227,0.413017,0.00039337404
0.114913575,0.0007287896,0.24809915,0.00072908355,0.6090245,0.026504893
0.00070494483,0.61160713,0.072291054,0.00070761796,0.00070681557,0.31398243
0.0002463581,0.09276945,0.07077775,0.034963217,0.7695966,0.03164662
0.23260282,0.00030310263,0.39257944,0.00030366282,0.37390748,0.000303503
0.0005939745,0.736908,0.030264951,0.15259795,0.07904091,0.00059423444
0.0006558958,0.41392952,0.23877217,0.024488628,0.32149577,0.0006580217
0.00051975925,0.35637054,0.267573,0.1476565,0.22735766,0.0005225211
0.042058226,0.0009318861,0.8865875,0.0648555,0.0009289391,0.00463796
0.013749424,0.00036835278,0.5996818,0.020379836,0.11871476,0.24710585
0.19407967,0.06906825,0.08692637,0.5412828,0.034736134,0.073906794
0.007955467,0.8159086,0.00027270647,0.023882963,0.000273788,0.1517065
0.0006846848,0.07874223,0.17366481,0.5496225,0.000684153,0.19660166
0.00092149986,0.000922294,0.5761947,0.34607345,0.0009225325,0.07496553
0.002537131,0.0025687227,0.92133814,0.0025518592,0.002556587,0.0684475
0.3171178,0.0034147217,0.27690625,0.3956865,0.0034492835,0.003425441
0.0022965774,0.62491274,0.10129682,0.20512308,0.0022982694,0.06407251
0.0009854089,0.20960663,0.7476694,0.039759744,0.0009873733,0.0009913988
0.10919106,0.0004200561,0.7618545,0.00042082806,0.12769161,0.0004218675
0.0011947063,0.35553628,0.35561067,0.15255679,0.029597843,0.10550377
0.0015578652,0.27433187,0.5812968,0.0887548,0.05240621,0.0016524364
0.025316406,0.33847433,0.48474523,0.10849187,0.0010321249,0.041940045
0.00077343447,0.34944063,0.37458003,0.27366403,0.00077184004,0.0007700677
0.0010535471,0.27962893,0.4089859,0.1474971,0.02750594,0.1353286
0.0010405185,0.44005078,0.37266693,0.15965416,0.0010377561,0.025549866
0.00103265,0.5010171,0.23800555,0.24481079,0.014104101,0.0010298151
0.045598254,0.12861161,0.23672874,0.13890173,0.43036887,0.019790784
0.55143106,0.15678559,0.043367554,0.0012641381,0.17805292,0.06909878
0.40535766,0.00044001354,0.5285338,0.06478813,0.00043984567,0.00044048435
0.00022634938,0.5432931,0.00022583846,0.018664805,0.32637352,0.111216344
0.03715137,0.00025924947,0.00025913893,0.9618117,0.000259301,0.00025922302
0.00024384155,0.00024393163,0.00024369483,0.9780819,0.020942578,0.00024402459
0.547816,0.00028278682,0.00028286912,0.365571,0.08576462,0.00028277413
0.44777828,0.00022036346,0.0002203686,0.5513404,0.0002199814,0.00022062701
0.72237563,0.00019578917,0.00019573298,0.27684128,0.00019554257,0.00019598502
